Address,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
"7724 LLOYD AVE PITTSBURGH PA 15218",40.421886,-79.877141,1,rooftop,7724,"Lloyd Ave",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"2331 MILLIGAN AVE PITTSBURGH PA 15218",40.421396,-79.87829,1,rooftop,2331,"Milligan Ave",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"994 ILLINOIS AVE PITTSBURGH PA 15221",40.422613,-79.871986,1,rooftop,994,"Illinois Ave",,,Pittsburgh,PA,"Allegheny County",15221,US,Allegheny
"689 PARK AVE PITTSBURGH PA 15221",40.422038,-79.872702,1,rooftop,689,"Park Ave",,,Pittsburgh,PA,"Allegheny County",15221,US,Allegheny
"302 FOX CHAPEL RD PITTSBURGH PA 15238",40.49321,-79.880828,1,rooftop,302,"Fox Chapel Rd",,,Pittsburgh,PA,"Allegheny County",15238,US,Allegheny
"300 FOX CHAPEL RD UNIT 213 PITTSBURGH PA 15238",40.492473,-79.87979,1,rooftop,300,"Fox Chapel Rd",Apt,213,Pittsburgh,PA,"Allegheny County",15238,US,Allegheny
"2007 SWISSVALE AVE PITTSBURGH PA 15221",40.449749,-79.87441,1,rooftop,2007,"Swissvale Ave",,,Pittsburgh,PA,"Allegheny County",15221,US,Allegheny
"2250 HAWTHORNE AVE PITTSBURGH PA 15218",40.421015,-79.881017,1,rooftop,2250,"Hawthorne Ave",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"7640 HIGHLAND AVE PITTSBURGH PA 15218",40.419374,-79.879192,1,rooftop,7640,"Highland Ave",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"2335 BUENA VISTA ST PITTSBURGH PA 15218",40.419311,-79.880344,1,rooftop,2335,"Buena Vista St",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"300 FOX CHAPEL RD UNIT 416 PITTSBURGH PA 15238",40.492473,-79.87979,1,rooftop,300,"Fox Chapel Rd",Apt,416,Pittsburgh,PA,"Allegheny County",15238,US,Allegheny
"300 FOX CHAPEL RD UNIT 601 PITTSBURGH PA 15238",40.492473,-79.87979,1,rooftop,300,"Fox Chapel Rd",Apt,601,Pittsburgh,PA,"Allegheny County",15238,US,Allegheny
"102 MARLBORO RD PITTSBURGH PA 15238",40.492348,-79.87696,1,rooftop,102,"Marlboro Rd",,,Pittsburgh,PA,"Allegheny County",15238,US,Allegheny
"7709 JEREMIAS ST PITTSBURGH PA 15218",40.420502,-79.874933,1,rooftop,7709,"Jeremias St",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"1413 COAL ST PITTSBURGH PA 15221",40.445688,-79.87746,1,rooftop,1413,"Coal St",,,Pittsburgh,PA,"Allegheny County",15221,US,Allegheny
"760 INDIANA AVE PITTSBURGH PA 15221",40.419133,-79.866496,1,rooftop,760,"Indiana Ave",,,Pittsburgh,PA,"Allegheny County",15221,US,Allegheny
"230 PARK SQUARE LN PITTSBURGH PA 15238",40.485943,-79.881238,1,rooftop,230,"Park Square Ln",,,Pittsburgh,PA,"Allegheny County",15238,US,Allegheny
"206 PARK SQUARE LN PITTSBURGH PA 15238",40.48599,-79.880257,1,rooftop,206,"Park Square Ln",,,Pittsburgh,PA,"Allegheny County",15238,US,Allegheny
"202 PARK SQUARE LN PITTSBURGH PA 15238",40.485995,-79.880116,1,rooftop,202,"Park Square Ln",,,Pittsburgh,PA,"Allegheny County",15238,US,Allegheny
"208 MONTANA AVE PITTSBURGH PA 15221",40.418298,-79.871604,1,rooftop,208,"Montana Ave",,,Pittsburgh,PA,"Allegheny County",15221,US,Allegheny
"65 LILMONT DR PITTSBURGH PA 15218",40.418496,-79.874251,1,rooftop,65,"Lilmont Dr",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"112 LILMONT DR PITTSBURGH PA 15218",40.415502,-79.871468,1,rooftop,112,"Lilmont Dr",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"521 GROVE RD VERONA PA 15147",40.473387,-79.868381,1,rooftop,521,"Grove Rd",,,Verona,PA,"Allegheny County",15147,US,Allegheny
"1303 WALNUT ST PITTSBURGH PA 15221",40.434269,-79.879339,1,rooftop,1303,"Walnut St",,,Pittsburgh,PA,"Allegheny County",15221,US,Allegheny
"7750 MARK DR VERONA PA 15147",40.469329,-79.876785,1,rooftop,7750,"Mark Dr",,,Verona,PA,"Allegheny County",15147,US,Allegheny
"7842 THON DR VERONA PA 15147",40.467813,-79.871324,1,rooftop,7842,"Thon Dr",,,Verona,PA,"Allegheny County",15147,US,Allegheny
"7838 THON DR VERONA PA 15147",40.467786,-79.871514,1,rooftop,7838,"Thon Dr",,,Verona,PA,"Allegheny County",15147,US,Allegheny
"1213 HILL AVE PITTSBURGH PA 15221",40.443247,-79.874332,1,rooftop,1213,"Hill Ave",,,Pittsburgh,PA,"Allegheny County",15221,US,Allegheny
"913 -915 PENN AVE PITTSBURGH PA 15221",40.435791,-79.86427,0.33,place,,,,,Pittsburgh,PA,"Allegheny County",15221,US,"TIGER/Line® dataset from the US Census Bureau"
"444 MORRIS ST PITTSBURGH PA 15218",40.434888,-79.87727,1,rooftop,444,"Morris St",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"328 LOCUST ST PITTSBURGH PA 15218",40.432498,-79.87916,1,rooftop,328,"Locust St",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"309 MAPLE AVE PITTSBURGH PA 15218",40.432035,-79.880843,1,rooftop,309,"Maple Ave",,,Swissvale,PA,"Allegheny County",15218,US,Allegheny
"311 MAPLE AVE PITTSBURGH PA 15218",40.431986,-79.880639,1,rooftop,311,"Maple Ave",,,Swissvale,PA,"Allegheny County",15218,US,Allegheny
"119 LINDEN AVE PITTSBURGH PA 15218",40.4317,-79.882853,1,rooftop,119,"Linden Ave",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"307 OAKLAND AVE BRADDOCK PA 15104",40.41189,-79.866293,1,rooftop,307,"Oakland Ave",,,Braddock,PA,"Allegheny County",15104,US,Allegheny
"7820 MARK DR VERONA PA 15147",40.469659,-79.873523,1,rooftop,7820,"Mark Dr",,,Verona,PA,"Allegheny County",15147,US,Allegheny
"7930 DOLLMAN RD PITTSBURGH PA 15235",40.465459,-79.870025,1,rooftop,7930,"Dollman Rd",,,Pittsburgh,PA,"Allegheny County",15235,US,Allegheny
"206 DEWEY ST PITTSBURGH PA 15218",40.431739,-79.874897,1,rooftop,206,"Dewey St",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"411 LOCUST ST PITTSBURGH PA 15218",40.432348,-79.877329,1,rooftop,411,"Locust St",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"8537 DERSAM ST PITTSBURGH PA 15235",40.460484,-79.874476,1,rooftop,8537,"Dersam St",,,Pittsburgh,PA,"Allegheny County",15235,US,Allegheny
"231 OAKVIEW AVE PITTSBURGH PA 15218",40.429325,-79.879725,1,rooftop,231,"Oakview Ave",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"228 OAKVIEW AVE PITTSBURGH PA 15218",40.428986,-79.879721,1,rooftop,228,"Oakview Ave",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"218 OAKVIEW AVE PITTSBURGH PA 15218",40.42912,-79.880205,1,rooftop,218,"Oakview Ave",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"216 LEHIGH ST PITTSBURGH PA 15218",40.428662,-79.881117,1,rooftop,216,"Lehigh St",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"307 EDGEWOOD RD PITTSBURGH PA 15221",40.430426,-79.867147,1,rooftop,307,"Edgewood Rd",,,Pittsburgh,PA,"Allegheny County",15221,US,Allegheny
"8606 WESTWOOD RD PITTSBURGH PA 15235",40.460731,-79.874047,1,range_interpolation,8606,"Westwood Rd",,,Pittsburgh,PA,"Allegheny County",15235,US,"TIGER/Line® dataset from the US Census Bureau"
"1436 PENN AVE PITTSBURGH PA 15221",40.441325,-79.869998,1,rooftop,1436,"Penn Ave",,,Pittsburgh,PA,"Allegheny County",15221,US,Allegheny
"8010 SAINT LAWRENCE AVE PITTSBURGH PA 15218",40.426078,-79.879753,1,rooftop,8010,"St Lawrence Ave",,,Pittsburgh,PA,"Allegheny County",15218,US,Allegheny
"4766 FRICH DR PITTSBURGH PA 15227",40.357976,-79.975837,1,rooftop,4766,"Frich Dr",,,Pittsburgh,PA,"Allegheny County",15227,US,Allegheny
"4730 DOYLE RD PITTSBURGH PA 15227",40.358789,-79.976374,1,rooftop,4730,"Doyle Rd",,,Pittsburgh,PA,"Allegheny County",15227,US,Allegheny
"4795 BARONE DR PITTSBURGH PA 15227",40.360133,-79.974251,1,range_interpolation,4795,"Barone Dr",,,Pittsburgh,PA,"Allegheny County",15227,US,"TIGER/Line® dataset from the US Census Bureau"
"3821 PROSPECT AVE PITTSBURGH PA 15234",40.363313,-80.025167,1,rooftop,3821,"Prospect Ave",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"1741 PAINTERS RUN RD PITTSBURGH PA 15241",40.359692,-80.077141,1,rooftop,1741,"Painters Run Rd",,,Pittsburgh,PA,"Allegheny County",15241,US,Allegheny
"616 FORT COUCH RD PITTSBURGH PA 15241",40.358431,-80.066994,1,rooftop,616,"Ft Couch Rd",,,Pittsburgh,PA,"Allegheny County",15241,US,Allegheny
"2013 HOMESTEAD DUQUESNE RD WEST MIFFLIN PA 15122",40.363455,-79.867286,1,rooftop,2013,"Homestead Duquesne Rd",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"2020 OHIO AVE WEST MIFFLIN PA 15122",40.363649,-79.866738,1,rooftop,2020,"Ohio Ave",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"1313 MCCULLY RD PITTSBURGH PA 15234",40.360321,-80.026278,1,rooftop,1313,"McCully Rd",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"3763 GRANT ST PITTSBURGH PA 15234",40.362652,-80.023343,1,rooftop,3763,"Grant St",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"3706 LYNDELL ST PITTSBURGH PA 15234",40.36166,-80.020473,1,rooftop,3706,"Lyndell St",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"1047 HASTIE RD PITTSBURGH PA 15234",40.356858,-80.031002,1,rooftop,1047,"Hastie Rd",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"3504 MARGE ST PITTSBURGH PA 15234",40.357508,-80.018005,1,rooftop,3504,"Marge St",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"3500 MARGE ST PITTSBURGH PA 15234",40.357537,-80.017485,1,rooftop,3500,"Marge St",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"1540 FOX CHASE LN PITTSBURGH PA 15241",40.356541,-80.072307,1,rooftop,1540,"Fox Chase Ln",,,Pittsburgh,PA,"Allegheny County",15241,US,Allegheny
"379 PIERINA DR PITTSBURGH PA 15243",40.363314,-80.093021,1,rooftop,379,"Pierina Dr",,,Pittsburgh,PA,"Allegheny County",15243,US,Allegheny
"1416 ORR DR PITTSBURGH PA 15234",40.361669,-80.018374,1,rooftop,1416,"Orr Dr",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"4206 WILLOW AVE PITTSBURGH PA 15234",40.3586,-80.030385,1,rooftop,4206,"Willow Ave",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"1054 THORNWOOD DR PITTSBURGH PA 15234",40.358601,-80.031393,1,rooftop,1054,"Thornwood Dr",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"1056 THORNWOOD DR PITTSBURGH PA 15234",40.358698,-80.031547,1,rooftop,1056,"Thornwood Dr",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"73 ROYCROFT AVE PITTSBURGH PA 15228",40.364299,-80.042888,1,rooftop,73,"Roycroft Ave",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"732 VERMONT AVE PITTSBURGH PA 15234",40.362702,-80.037956,1,rooftop,732,"Vermont Ave",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"435 PIERINA DR PITTSBURGH PA 15243",40.362952,-80.090545,1,rooftop,435,"Pierina Dr",,,Pittsburgh,PA,"Allegheny County",15243,US,Allegheny
"444 BARTOLA ST PITTSBURGH PA 15243",40.363956,-80.089842,1,rooftop,444,"Bartola St",,,Pittsburgh,PA,"Allegheny County",15243,US,Allegheny
"2506 PENNSYLVANIA AVE WEST MIFFLIN PA 15122",40.359636,-79.873119,1,rooftop,2506,"Pennsylvania Ave",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"2601 GLENNY LN WEST MIFFLIN PA 15122",40.359587,-79.874178,1,rooftop,2601,"Glenny Ln",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"250 BETTIS RD DRAVOSBURG PA 15034",40.358587,-79.889014,1,rooftop,250,"Bettis Rd",,,Dravosburg,PA,"Allegheny County",15034,US,Allegheny
"1710 JANET DR PITTSBURGH PA 15234",40.358112,-80.026721,1,rooftop,1710,"Janet Dr",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"1615 MCCULLY RD PITTSBURGH PA 15234",40.358001,-80.024382,1,rooftop,1615,"McCully Rd",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"1474 BLOSSOM HILL RD PITTSBURGH PA 15234",40.359807,-80.019418,1,rooftop,1474,"Blossom Hill Rd",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"635 KEWANNA AVE PITTSBURGH PA 15234",40.364446,-80.037756,1,rooftop,635,"Kewanna Ave",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"820 VALLEVISTA AVE PITTSBURGH PA 15234",40.362833,-80.035256,1,rooftop,820,"Vallevista Ave",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"800 VALLEYVIEW DR DRAVOSBURG PA 15034",40.356749,-79.893253,1,rooftop,800,"Valleyview Dr",,,Dravosburg,PA,"Allegheny County",15034,US,Allegheny
"634 RIVERVIEW DR DRAVOSBURG PA 15034",40.356238,-79.890024,1,rooftop,634,"Riverview Dr",,,Dravosburg,PA,"Allegheny County",15034,US,Allegheny
"911 JILL DR PITTSBURGH PA 15227",40.355698,-79.973435,1,rooftop,911,"Jill Dr",,,Pittsburgh,PA,"Allegheny County",15227,US,Allegheny
"50 ORDALE BLVD PITTSBURGH PA 15228",40.362257,-80.048536,1,rooftop,50,"Ordale Blvd",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"89 ORDALE BLVD PITTSBURGH PA 15228",40.361214,-80.04842,1,rooftop,89,"Ordale Blvd",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"1338 WASHINGTON RD PITTSBURGH PA 15228",40.362062,-80.047005,1,rooftop,1338,"Washington Rd",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"128 WOODLAND DR PITTSBURGH PA 15228",40.361852,-80.037818,1,rooftop,128,"Woodland Dr",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"821 MACARTHUR DR PITTSBURGH PA 15228",40.36132,-80.037226,1,rooftop,821,"Macarthur Dr",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"621 MAPLE ST WEST MIFFLIN PA 15122",40.396291,-79.88139,1,rooftop,621,"Maple St",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"3607 OUTLOOK DR WEST MIFFLIN PA 15122",40.395741,-79.875115,1,rooftop,3607,"Outlook Dr",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"836 DIVISION ST WEST MIFFLIN PA 15122",40.395392,-79.876945,1,rooftop,836,"Division St",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"4616 W LAWNVIEW DR PITTSBURGH PA 15227",40.362821,-79.994445,1,rooftop,4616,"W Lawnview Ave",,,Pittsburgh,PA,"Allegheny County",15227,US,Allegheny
"4620 W BARLIND DR PITTSBURGH PA 15227",40.363779,-79.99492,1,rooftop,4620,"W Barlind Dr",,,Pittsburgh,PA,"Allegheny County",15227,US,Allegheny
"842 VERMONT AVE PITTSBURGH PA 15234",40.361064,-80.036254,1,rooftop,842,"Vermont Ave",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"811 VERMONT AVE PITTSBURGH PA 15234",40.362092,-80.036727,1,rooftop,811,"Vermont Ave",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"809 VERMONT AVE PITTSBURGH PA 15234",40.362227,-80.036853,1,rooftop,809,"Vermont Ave",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"3720 VISTAVIEW ST WEST MIFFLIN PA 15122",40.393841,-79.874483,1,rooftop,3720,"Vistaview St",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"3925 OUTLOOK DR WEST MIFFLIN PA 15122",40.392573,-79.872083,1,rooftop,3925,"Outlook Dr",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"6716 LOMBARDY DR WEST MIFFLIN PA 15122",40.355862,-79.903708,1,rooftop,6716,"Lombardy Dr",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"108 VALE DR WEST MIFFLIN PA 15122",40.365114,-79.928495,1,rooftop,108,"Vale Dr",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"4734 W LAWNVIEW DR PITTSBURGH PA 15227",40.362595,-79.996811,1,rooftop,4734,"W Lawnview Ave",,,Pittsburgh,PA,"Allegheny County",15227,US,Allegheny
"4707 BALDWIN MANOR RD PITTSBURGH PA 15227",40.360944,-79.995432,1,rooftop,4707,"Baldwin Manor Rd",,,Pittsburgh,PA,"Allegheny County",15227,US,Allegheny
"4613 BAPTIST RD PITTSBURGH PA 15227",40.36092,-79.992798,1,rooftop,4613,"Baptist Rd",,,Pittsburgh,PA,"Allegheny County",15227,US,Allegheny
"4446 BROWNSVILLE RD PITTSBURGH PA 15236",40.362032,-79.989982,1,rooftop,4446,"Brownsville Rd",,,Pittsburgh,PA,"Allegheny County",15236,US,Allegheny
"1431 WASHINGTON RD PITTSBURGH PA 15228",40.359225,-80.048526,1,rooftop,1431,"Washington Rd",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"1430 MOHICAN DR PITTSBURGH PA 15228",40.357777,-80.04631,1,rooftop,1430,"Mohican Dr",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"14 WOODLAND DR PITTSBURGH PA 15228",40.358457,-80.0435,1,rooftop,14,"Woodland Dr",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"3912 HALDANE ST WEST MIFFLIN PA 15122",40.390995,-79.881183,1,rooftop,3912,"Haldane St",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"4113 ELIZA ST WEST MIFFLIN PA 15122",40.390164,-79.875656,1,rooftop,4113,"Eliza St",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"4107 OUTLOOK DR WEST MIFFLIN PA 15122",40.391026,-79.871079,1,rooftop,4107,"Outlook Dr",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"210 WEDGEWOOD DR PITTSBURGH PA 15227",40.364336,-79.961362,1,rooftop,210,"Wedgewood Dr",,,Pittsburgh,PA,"Allegheny County",15227,US,Allegheny
"4934 PLYMOUTH RD PITTSBURGH PA 15227",40.357859,-79.998523,1,rooftop,4934,"Plymouth Rd",,,Pittsburgh,PA,"Allegheny County",15227,US,Allegheny
"4917 BAPTIST RD PITTSBURGH PA 15227",40.35722,-79.998245,1,rooftop,4917,"Baptist Rd",,,Pittsburgh,PA,"Allegheny County",15227,US,Allegheny
"4714 ROLLING HILLS RD PITTSBURGH PA 15236",40.357663,-79.995303,1,rooftop,4714,"Rolling Hills Rd",,,Pittsburgh,PA,"Allegheny County",15236,US,Allegheny
"850 MACARTHUR DR PITTSBURGH PA 15228",40.359861,-80.036931,1,rooftop,850,"Macarthur Dr",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"851 MACARTHUR DR PITTSBURGH PA 15228",40.359991,-80.036352,1,rooftop,851,"Macarthur Dr",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"828 KINGSBERRY CIR PITTSBURGH PA 15234",40.355839,-80.042877,1,rooftop,828,"Kingsberry Cir",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"4033 EVERLAWN ST WEST MIFFLIN PA 15122",40.39091,-79.874239,1,rooftop,4033,"Everlawn St",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"4013 EVERLAWN ST WEST MIFFLIN PA 15122",40.391546,-79.874444,1,rooftop,4013,"Everlawn St",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"609 HAZEL ST WEST MIFFLIN PA 15122",40.387669,-79.879182,1,rooftop,609,"Hazel St",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"1608 ELDERSLEE RD PITTSBURGH PA 15227",40.361777,-79.96149,1,rooftop,1608,"Elderslee Rd",,,Pittsburgh,PA,"Allegheny County",15227,US,Allegheny
"4634 COOK AVE PITTSBURGH PA 15236",40.356149,-79.993352,1,rooftop,4634,"Cook Ave",,,Pittsburgh,PA,"Allegheny County",15236,US,Allegheny
"216 CASTLE RD PITTSBURGH PA 15234",40.364333,-80.014658,1,rooftop,216,"Castle Rd",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"3541 ROSALIA AVE PITTSBURGH PA 15234",40.364934,-80.015411,1,rooftop,3541,"Rosalia Ave",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"132 STILWELL CT PITTSBURGH PA 15228",40.356236,-80.037631,1,rooftop,132,"Stilwell Ct",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"4234 GREENRIDGE RD PITTSBURGH PA 15234",40.356489,-80.035395,1,rooftop,4234,"Greenridge Rd",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"1022 HASTIE RD PITTSBURGH PA 15234",40.355879,-80.032796,1,rooftop,1022,"Hastie Rd",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"4241 GREENRIDGE RD PITTSBURGH PA 15234",40.35547,-80.035771,1,rooftop,4241,"Greenridge Rd",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"4240 GREENRIDGE RD PITTSBURGH PA 15234",40.355925,-80.036014,1,rooftop,4240,"Greenridge Rd",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"810 GLENCAIRN ST WEST MIFFLIN PA 15122",40.388966,-79.876873,1,rooftop,810,"Glencairn St",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"1417 MAGNOLIA DR PITTSBURGH PA 15234",40.363548,-80.008753,1,rooftop,1417,"Magnolia Dr",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"102 SAXONWALD LN PITTSBURGH PA 15234",40.36522,-80.0119,1,rooftop,102,"Saxonwald Ln",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"353 MURRAYS LN PITTSBURGH PA 15234",40.364707,-80.010736,1,rooftop,353,"Murrays Ln",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"334 MURRAYS LN PITTSBURGH PA 15234",40.36472,-80.01119,1,rooftop,334,"Murrays Ln",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"114 SENECA DR PITTSBURGH PA 15228",40.364789,-80.059928,1,rooftop,114,"Seneca Dr",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"114 ALTADENA DR PITTSBURGH PA 15228",40.364073,-80.05751,1,rooftop,114,"Altadena Dr",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"182 INGLEWOOD DR PITTSBURGH PA 15228",40.364067,-80.056165,1,rooftop,182,"Inglewood Dr",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"4415 ELIZABETH ST WEST MIFFLIN PA 15122",40.386793,-79.879331,1,rooftop,4415,"Elizabeth St",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"4507 GREENSPRINGS AVE WEST MIFFLIN PA 15122",40.38588,-79.879884,1,rooftop,4507,"Greensprings Ave",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"121 MACEK DR PITTSBURGH PA 15227",40.355535,-79.962191,1,rooftop,121,"Macek Dr",,,Pittsburgh,PA,"Allegheny County",15227,US,Allegheny
"155 MACEK DR PITTSBURGH PA 15227",40.355733,-79.960824,1,rooftop,155,"Macek Dr",,,Pittsburgh,PA,"Allegheny County",15227,US,Allegheny
"5148 ELMWOOD DR PITTSBURGH PA 15227",40.357097,-79.95921,1,rooftop,5148,"Elmwood Dr",,,Pittsburgh,PA,"Allegheny County",15227,US,Allegheny
"1474 TRANCE DR PITTSBURGH PA 15234",40.364549,-80.00657,1,rooftop,1474,"Trance Dr",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"1431 HIGHLAND VILLA DR PITTSBURGH PA 15234",40.363333,-80.007747,1,rooftop,1431,"Highland Villa Dr",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"526 UPPER RD PITTSBURGH PA 15228",40.360773,-80.063681,1,rooftop,526,"Upper Rd",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"717 CORBIN ST WEST MIFFLIN PA 15122",40.387065,-79.87699,1,rooftop,717,"Corbin St",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"708 CORBIN ST WEST MIFFLIN PA 15122",40.386632,-79.877117,1,rooftop,708,"Corbin St",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"820 CORBIN ST WEST MIFFLIN PA 15122",40.387136,-79.875117,1,rooftop,820,"Corbin St",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"704 KENNY ST WEST MIFFLIN PA 15122",40.38523,-79.876684,1,rooftop,704,"Kenny St",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"728 KENNY ST WEST MIFFLIN PA 15122",40.385456,-79.875652,1,rooftop,728,"Kenny St",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"127 CONSTITUTION AVE WEST MIFFLIN PA 15122",40.383286,-79.880758,1,rooftop,127,"Constitution Ave",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"228 COMMONWEALTH AVE WEST MIFFLIN PA 15122",40.382916,-79.880559,1,rooftop,228,"Commonwealth Ave",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"4132 TUXEY AVE PITTSBURGH PA 15227",40.363066,-79.9791,1,rooftop,4132,"Tuxey Ave",,,Pittsburgh,PA,"Allegheny County",15227,US,Allegheny
"1376 HAMILTON RD PITTSBURGH PA 15234",40.361191,-80.014742,1,rooftop,1376,"Hamilton Rd",,,Pittsburgh,PA,"Allegheny County",15234,US,Allegheny
"240 WOODHAVEN DR PITTSBURGH PA 15228",40.361214,-80.055532,1,rooftop,240,"Woodhaven Dr",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"155 LONGUEVUE DR PITTSBURGH PA 15228",40.362288,-80.053172,1,rooftop,155,"Longuevue Dr",,,Pittsburgh,PA,"Allegheny County",15228,US,Allegheny
"211 CASTLE DR WEST MIFFLIN PA 15122",40.378273,-79.876925,1,rooftop,211,"Castle Dr",,,"West Mifflin",PA,"Allegheny County",15122,US,Allegheny
"222 WAINWRIGHT AVE PITTSBURGH PA 15227",40.363113,-79.981172,1,rooftop,222,"Wainwright Ave",,,Pittsburgh,PA,"Allegheny County",15227,US,Allegheny
